first_active_month,card_id,feature_1,feature_2,feature_3,target,hist_month_nunique,hist_hour_nunique,hist_weekofyear_nunique,hist_dayofweek_nunique,hist_year_nunique,hist_subsector_id_nunique,hist_merchant_id_nunique,hist_merchant_category_id_nunique,hist_purchase_amount_sum,hist_purchase_amount_max,hist_purchase_amount_min,hist_purchase_amount_mean,hist_purchase_amount_var,hist_installments_sum,hist_installments_max,hist_installments_min,hist_installments_mean,hist_installments_var,hist_purchase_date_max,hist_purchase_date_min,hist_month_lag_max,hist_month_lag_min,hist_month_lag_mean,hist_month_lag_var,hist_month_diff_mean,hist_authorized_flag_sum,hist_authorized_flag_mean,hist_weekend_sum,hist_weekend_mean,hist_category_1_sum,hist_category_1_mean,hist_card_id_size,hist_category_2_mean_mean,hist_category_3_mean_mean,hist_purchase_date_diff,hist_purchase_date_average,hist_purchase_date_uptonow,new_hist_month_nunique,new_hist_hour_nunique,new_hist_weekofyear_nunique,new_hist_dayofweek_nunique,new_hist_year_nunique,new_hist_subsector_id_nunique,new_hist_merchant_id_nunique,new_hist_merchant_category_id_nunique,new_hist_purchase_amount_sum,new_hist_purchase_amount_max,new_hist_purchase_amount_min,new_hist_purchase_amount_mean,new_hist_purchase_amount_var,new_hist_installments_sum,new_hist_installments_max,new_hist_installments_min,new_hist_installments_mean,new_hist_installments_var,new_hist_purchase_date_max,new_hist_purchase_date_min,new_hist_month_lag_max,new_hist_month_lag_min,new_hist_month_lag_mean,new_hist_month_lag_var,new_hist_month_diff_mean,new_hist_weekend_sum,new_hist_weekend_mean,new_hist_category_1_sum,new_hist_category_1_mean,new_hist_card_id_size,new_hist_category_2_mean_mean,new_hist_category_3_mean_mean,new_hist_purchase_date_diff,new_hist_purchase_date_average,new_hist_purchase_date_uptonow,outliers,dayofweek,weekofyear,month,elapsed_time,hist_first_buy,new_hist_first_buy,card_id_total,purchase_amount_total
2017-04-01,C_ID_28629faf1c,0.010479387818900955,0.014166402368115024,0.011427520622077443,-0.17093944,10,18,21,7,2,15,43,19,-47.863767730000006,-0.59664268,-0.74239984,-0.7143845929850747,0.0008484235494209188,0,0,0,0.0,0.0,1519667672.0,1489154615.0,0,-11,-4.029850746268656,10.180913613749436,10.865671641791044,64,0.9552238805970148,15,0.22388059701492535,0,0.0,67,0.0887808318631145,0.3584578991315465,353,5.268656716417911,327,2.0,3.0,3.0,3.0,1.0,4.0,4.0,4.0,-2.9276754,-0.71234682,-0.74239984,-0.73191885,0.00019208281391266697,0.0,0.0,0.0,0.0,0.0,1523947005.0,1522064856.0,2.0,1.0,1.75,0.25,10.75,0.0,0.0,0.0,0.0,4.0,-0.5501600509903695,-0.5929929784942299,21.0,5.25,277.0,0,5,13,4,658,-22,359.0,71.0,-50.79144313000001
2016-11-01,C_ID_c0e8bf822a,0.010609889420578169,0.011384773985343223,0.01028283496163887,0.91713339,6,16,12,7,1,9,18,11,-12.92114723,0.94642982,-0.72699767,-0.5168458892000001,0.2037230500526381,39,10,1,1.56,3.4233333333333333,1506780268.0,1489068714.0,-2,-8,-5.08,1.1600000000000004,13.96,25,1.0,10,0.4,1,0.04,25,0.13706448505280214,-0.32286354085906666,204,8.16,476,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.57031623,-0.57031623,-0.57031623,-0.57031623,,1.0,1.0,1.0,1.0,,1512907349.0,1512907349.0,1.0,1.0,1.0,,14.0,1.0,1.0,0.0,0.0,1.0,-0.5508518177097961,-0.6064861140464674,0.0,0.0,405.0,0,1,44,11,809,128,404.0,26.0,-13.49146346
2015-11-01,C_ID_aa9cdb0688,0.010609889420578169,0.008752121220219405,0.01028283496163887,-1.43043754,11,19,36,7,1,13,32,18,-41.69431775999999,1.70163225,-0.74127285,-0.5023411778313251,0.3172568917397328,1,1,0,0.012048192771084338,0.012048192771084341,1512042485.0,1483367652.0,0,-10,-4.024096385542169,10.04819277108433,13.903614457831322,78,0.9397590361445785,37,0.4457831325301205,0,0.0,83,0.07456789630535028,0.34926495800542645,331,3.987951807228916,415,2.0,13.0,6.0,7.0,2.0,9.0,30.0,11.0,-18.999205969999995,-0.48864714,-0.72587068,-0.6333068656666665,0.004420260510026157,0.0,0.0,0.0,0.0,0.0,1516808447.0,1512556225.0,2.0,1.0,1.9333333333333331,0.06436781609195401,13.966666666666667,8.0,0.26666666666666666,0.0,0.0,30.0,-0.5504598165687876,-0.5929929784942302,49.0,1.6333333333333333,360.0,0,6,44,11,1175,428,766.0,113.0,-60.69352372999998
2016-10-01,C_ID_1a7c066cc9,0.010711591651998994,0.008752121220219405,0.01028283496163887,-0.16265575,7,14,21,7,2,6,10,6,-52.046818000000016,-0.20595337,-0.71242195,-0.5782979777777779,0.009264287151219209,0,0,0,0.0,0.0,1517045572.0,1483438566.0,0,-12,-7.4444444444444455,23.238451935081148,11.911111111111113,89,0.9888888888888888,40,0.4444444444444444,0,0.0,90,-0.10445671983963463,0.35845789913154674,388,4.311111111111111,357,,,,,,,,,,,,,,,,,,,-9223372036.854776,-9223372036.854776,,,,,,,,,,,,,,,,0,5,39,10,840,94,,,
2017-05-01,C_ID_c05a675a7d,0.010609889420578169,0.011384773985343223,0.01028283496163887,1.58790584,10,21,37,7,2,13,47,20,-76.86939837000007,6.7663481,-0.73790691,-0.41106630144385065,0.6611714478626517,216,10,-1,1.1550802139037433,1.3145305042838251,1519854033.0,1495492698.0,0,-9,-3.1283422459893053,5.553332183313206,10.770053475935828,173,0.9251336898395722,41,0.2192513368983957,27,0.1443850267379679,187,0.07456789630535011,-0.2587104004954737,281,1.502673796791444,324,2.0,9.0,5.0,6.0,1.0,4.0,9.0,5.0,-5.04038795,-0.37820228,-0.69882296,-0.5600431055555556,0.009455743562096405,11.0,3.0,1.0,1.2222222222222223,0.4444444444444444,1524908963.0,1520368163.0,2.0,1.0,1.2222222222222223,0.19444444444444445,10.444444444444443,4.0,0.4444444444444444,0.0,0.0,9.0,-0.5501600509903694,-0.5349089896519137,52.0,5.777777777777778,266.0,0,0,18,5,628,21,309.0,196.0,-81.90978632000007
2016-11-01,C_ID_ddc3f69a4e,0.010609889420578169,0.008752121220219405,0.01028283496163887,-1.12807885,12,17,34,7,2,13,44,22,-74.94426177,-0.43135105,-0.74214439,-0.6813114706363637,0.004686785954818417,4,2,0,0.03636363636363636,0.07206005004170142,1519846442.0,1484313502.0,0,-13,-4.927272727272729,17.4442035029191,10.863636363636363,104,0.9454545454545454,44,0.4,0,0.0,110,-0.15045922018431102,0.3538681736000108,411,3.736363636363636,324,2.0,6.0,6.0,4.0,1.0,6.0,7.0,7.0,-4.72089424,-0.56664976,-0.73037863,-0.6744134628571429,0.003286746255154657,0.0,0.0,0.0,0.0,0.0,1523539098.0,1520069923.0,2.0,1.0,1.2857142857142858,0.2380952380952381,10.857142857142858,4.0,0.5714285714285714,0.0,0.0,7.0,-0.5565183236075179,-0.5929929784942299,40.0,5.7142857142857135,282.0,0,1,44,11,809,73,487.0,117.0,-79.66515601
2017-10-01,C_ID_105f511a27,0.010711591651998994,0.011384773985343223,0.01028283496163887,0.85821223,5,19,21,7,2,19,62,31,-68.11821330000001,1.20653874,-0.74615647,-0.5676517775000001,0.0827281951326798,147,10,-1,1.225,1.1170168067226889,1519756885.0,1506869033.0,0,-4,-2.15,1.6579831932773113,10.875,110,0.9166666666666666,49,0.4083333333333333,16,0.13333333333333333,120,0.07307602450414198,-0.3556494959547371,149,1.2416666666666667,325,2.0,4.0,3.0,3.0,1.0,5.0,5.0,5.0,-3.26260133,-0.58341935,-0.72677227,-0.652520266,0.003527909597205533,5.0,1.0,1.0,1.0,0.0,1525106384.0,1520013393.0,2.0,1.0,1.2,0.2,10.8,1.0,0.2,0.0,0.0,5.0,-0.5501600509903695,-0.6064861140464674,58.0,11.6,264.0,0,6,39,10,475,0,152.0,125.0,-71.38081463
2017-11-01,C_ID_20d0e314f4,0.010609889420578169,0.014166402368115024,0.01028283496163887,0.83562587,3,5,3,3,2,3,3,3,3.42844892,3.15998527,-0.72529967,0.3116771745454545,2.393400758838,30,9,-1,2.727272727272727,11.018181818181818,1515711854.0,1510617600.0,-1,-3,-2.0,0.4,11.0,8,0.7272727272727273,1,0.09090909090909093,9,0.8181818181818182,11,0.07456789630535039,0.15192025021244934,58,5.2727272727272725,372,2.0,5.0,3.0,3.0,1.0,5.0,5.0,5.0,-2.833369,-0.34119198,-0.7171553,-0.5666738,0.03466220646877066,5.0,3.0,-1.0,1.0,2.0,1524393477.0,1520016382.0,2.0,1.0,1.8,0.2,11.0,3.0,0.6,0.0,0.0,5.0,-0.5501600509903695,-0.4749486630258232,50.0,10.0,272.0,0,2,44,11,444,13,121.0,16.0,0.5950799199999994
2017-05-01,C_ID_ea712ff4f8,0.010479387818900955,0.008752121220219405,0.011427520622077443,0.4131316,10,16,36,7,2,18,74,32,-80.99259801,0.59045175,-0.74540514,-0.5703704085211267,0.050697222485742544,1,1,0,0.007042253521126761,0.007042253521126759,1518449904.0,1494098142.0,0,-9,-3.507042253521127,7.1737089201877975,10.795774647887326,127,0.8943661971830986,39,0.2746478873239437,1,0.007042253521126761,142,0.06305820531796524,0.3530845603043065,281,1.97887323943662,341,2.0,7.0,6.0,4.0,1.0,5.0,7.0,6.0,-3.47902818,0.55739343,-0.72436803,-0.4970040257142857,0.22068682365720685,0.0,0.0,0.0,0.0,0.0,1524604508.0,1520022331.0,2.0,1.0,1.4285714285714286,0.2857142857142857,10.857142857142858,3.0,0.42857142857142855,0.0,0.0,7.0,-0.5516150583614713,-0.5929929784942299,53.0,7.571428571428571,269.0,0,0,18,5,628,5,305.0,149.0,-84.47162619
2016-06-01,C_ID_822e5f5afb,0.010479387818900955,0.008752121220219405,0.011427520622077443,-0.2641392,10,15,32,7,2,16,28,24,-59.56573877000001,1.89475298,-0.74442842,-0.6692779637078653,0.08606276488425348,19,9,0,0.21348314606741567,1.3289070480081708,1519138742.0,1483705827.0,0,-13,-3.3932584269662924,7.877681307456589,10.865168539325843,77,0.8651685393258427,22,0.24719101123595505,0,0.0,89,-0.10909850150792023,0.31849243550973977,410,4.606741573033708,333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.72737333,-0.72737333,-0.72737333,-0.72737333,,0.0,0.0,0.0,0.0,,1521361862.0,1521361862.0,1.0,1.0,1.0,,11.0,1.0,1.0,0.0,0.0,1.0,-0.5575780357103759,-0.5929929784942299,0.0,0.0,307.0,0,2,22,6,962,219,655.0,90.0,-60.29311210000001
2017-11-01,C_ID_ed671a4945,0.010479387818900955,0.014166402368115024,0.011427520622077443,0.74071705,4,9,9,6,2,12,16,14,-9.162971529999998,0.15408185,-0.70798913,-0.5389983252941175,0.050694620873464304,26,6,1,1.5294117647058822,1.889705882352941,1518446665.0,1510012800.0,0,-3,-1.8235294117647056,1.5294117647058825,10.764705882352944,17,1.0,9,0.5294117647058824,0,0.0,17,0.0745678963053504,-0.3144540009422792,97,5.705882352941178,341,2.0,5.0,4.0,5.0,1.0,5.0,5.0,5.0,-3.24407363,-0.54238194,-0.72543491,-0.648814726,0.005666772404759988,5.0,1.0,1.0,1.0,0.0,1523569225.0,1520446706.0,2.0,1.0,1.6,0.3,11.0,0.0,0.0,0.0,0.0,5.0,-0.5501600509903695,-0.6064861140464674,36.0,7.2,281.0,0,2,44,11,444,6,126.0,22.0,-12.40704516
2014-07-01,C_ID_9aba554d31,0.010479387818900955,0.014166402368115024,0.011427520622077443,0.43506039,8,16,17,7,2,12,17,15,-28.587367629999992,0.17430754,-0.74540514,-0.6082418644680849,0.037313444154037125,66,9,1,1.4042553191489362,2.1156336725254388,1519663393.0,1483241692.0,0,-13,-7.829787234042553,26.405180388529143,10.978723404255321,31,0.6595744680851063,17,0.3617021276595745,14,0.2978723404255319,47,-0.05461266434507769,-0.3611026646144286,421,8.957446808510639,327,2.0,5.0,4.0,3.0,1.0,3.0,5.0,4.0,-3.00174107,-0.50197565,-0.71986007,-0.6003482139999999,0.00865247595606933,17.0,6.0,1.0,3.4,3.8,1524582852.0,1520243153.0,2.0,1.0,1.6,0.3,11.0,0.0,0.0,2.0,0.4,5.0,-0.5546108418223733,-0.09113081840568107,50.0,10.0,270.0,0,1,27,7,1663,915,1343.0,52.0,-31.589108699999993
2017-10-01,C_ID_e1d8e25e53,0.010479387818900955,0.011384773985343223,0.011427520622077443,-1.07090307,5,20,17,7,2,13,32,21,-58.51192962,-0.0407519,-0.73939454,-0.635999235,0.016784338859536025,1,1,0,0.010869565217391304,0.010869565217391304,1519754544.0,1509048081.0,0,-4,-2.119565217391304,0.7877448638318201,10.771739130434783,90,0.9782608695652174,43,0.4673913043478261,0,0.0,92,0.05628738651425789,0.35016426746341656,123,1.3369565217391304,325,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,-1.2139768599999998,-0.54520693,-0.66876993,-0.6069884299999999,0.007633907484500005,0.0,0.0,0.0,0.0,0.0,1522348589.0,1520356067.0,1.0,1.0,1.0,0.0,10.5,0.0,0.0,0.0,0.0,2.0,-0.5528999765210967,-0.5929929784942299,23.0,11.5,295.0,0,6,39,10,475,25,156.0,94.0,-59.725906480000006
2017-07-01,C_ID_0b67ae3bc4,0.010609889420578169,0.008752121220219405,0.01028283496163887,-0.52863374,7,12,11,6,2,7,10,7,-10.13957461,-0.54965477,-0.73638924,-0.6759716406666667,0.002142290279959623,1,1,0,0.06666666666666668,0.06666666666666665,1515262297.0,1500027432.0,-1,-7,-3.6666666666666665,3.095238095238096,10.866666666666667,13,0.8666666666666667,2,0.13333333333333333,0,0.0,15,0.0745678963053504,0.3075902915670144,176,11.733333333333333,377,2.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,-1.82333197,-0.42703844,-0.72887598,-0.6077773233333333,0.02544419261595143,0.0,0.0,0.0,0.0,0.0,1523014976.0,1520973886.0,2.0,1.0,1.6666666666666667,0.3333333333333333,11.0,0.0,0.0,0.0,0.0,3.0,-0.5501600509903695,-0.5929929784942299,23.0,7.666666666666668,288.0,0,5,26,7,567,13,255.0,18.0,-11.96290658
2014-03-01,C_ID_5161cba93b,0.010479387818900955,0.014166402368115024,0.011427520622077443,-0.57648888,3,10,8,5,1,9,14,11,-16.782374749999995,-0.5877019,-0.74091222,-0.6992656145833331,0.0013207582107123994,25,2,0,1.0416666666666667,0.12862318840579712,1490032992.0,1483985145.0,0,-2,-1.125,0.6358695652173909,22.0,23,0.9583333333333334,1,0.04166666666666666,0,0.0,24,-0.10445671983963463,-0.3302156921724712,69,2.875,669,2.0,4.0,4.0,3.0,1.0,4.0,4.0,4.0,-1.97562566,-0.19095691,-0.68907075,-0.493906415,0.04566330057883283,10.0,5.0,1.0,2.5,3.6666666666666665,1494338716.0,1492876528.0,2.0,1.0,1.5,0.3333333333333333,22.0,1.0,0.25,1.0,0.25,4.0,-0.549301199344125,-0.28438905427097594,16.0,4.0,620.0,0,5,9,3,1785,1045,1148.0,28.0,-18.758000409999994
2017-03-01,C_ID_027f37fa0d,0.013144615384615385,0.011384773985343223,0.011427520622077443,0.30815057,11,18,24,6,2,12,27,22,-25.03694858,0.75574338,-0.7250893,-0.5442814908695651,0.09309831061414883,58,4,1,1.2608695652173914,0.6415458937198066,1518717086.0,1489525463.0,0,-11,-4.695652173913044,9.016425120772944,10.804347826086957,42,0.9130434782608696,1,0.021739130434782608,0,0.0,46,0.07456789630535042,-0.3490584742023519,337,7.326086956521738,338,2.0,3.0,5.0,5.0,1.0,5.0,6.0,5.0,-3.83808667,-0.51700216,-0.70618595,-0.6396811116666666,0.004366779501714778,6.0,1.0,1.0,1.0,0.0,1524920965.0,1520949164.0,2.0,1.0,1.5,0.3,10.833333333333336,1.0,0.16666666666666666,0.0,0.0,6.0,-0.5502753454436071,-0.6064861140464674,45.0,7.5,266.0,0,2,9,3,689,13,377.0,52.0,-28.87503525
2015-08-01,C_ID_18411de762,0.013144615384615385,0.011384773985343223,0.011427520622077443,0.18855419,3,10,8,6,1,7,8,7,-12.260867279999998,-0.21871088,-0.72023574,-0.6130433639999999,0.011778224524412843,20,1,1,1.0,0.0,1490736123.0,1484212479.0,0,-2,-1.1,0.6210526315789474,22.0,18,0.9,6,0.3,1,0.05,20,0.17508493499998284,-0.4045562143364306,75,3.75,661,,,,,,,,,,,,,,,,,,,-9223372036.854776,-9223372036.854776,,,,,,,,,,,,,,,,0,5,31,8,1267,530,,,
2017-06-01,C_ID_839c8597b8,0.013144615384615385,0.011384773985343223,0.011427520622077443,-0.75284491,3,17,7,7,1,10,23,15,-28.53708893999999,-0.44637756,-0.74202418,-0.6794544985714284,0.0056228867761574965,42,1,1,1.0,0.0,1504124067.0,1497088668.0,0,-2,-0.8333333333333334,0.5325203252032519,16.785714285714285,37,0.8809523809523809,17,0.4047619047619048,0,0.0,42,0.07456789630535042,-0.4045562143364306,81,1.9285714285714288,506,2.0,9.0,5.0,6.0,1.0,9.0,16.0,10.0,-10.880622079999998,-0.43135105,-0.73490161,-0.6800388799999999,0.007331333452121333,16.0,1.0,1.0,1.0,0.0,1508510092.0,1504309475.0,2.0,1.0,1.1875,0.1625,16.875,2.0,0.125,0.0,0.0,16.0,-0.5501600509903694,-0.6064861140464674,48.0,3.0,456.0,0,3,22,6,597,9,92.0,58.0,-39.41771101999999
2017-03-01,C_ID_65715cb80d,0.010711591651998994,0.008752121220219405,0.01028283496163887,-33.21928095,11,24,33,7,2,2,1,2,-133.9283845500001,-0.60116566,-0.74615647,-0.7318490959016398,0.0001877456567083208,183,1,1,1.0,0.0,1517018768.0,1488555925.0,0,-10,-3.366120218579235,6.002582117336218,11.879781420765028,179,0.9781420765027322,60,0.3278688524590164,183,1.0,183,0.07456789630535011,-0.4045562143364298,329,1.7978142076502732,357,,,,,,,,,,,,,,,,,,,-9223372036.854776,-9223372036.854776,,,,,,,,,,,,,,,,1,2,9,3,689,2,,,
2016-01-01,C_ID_625b72b590,0.013144615384615385,0.011384773985343223,0.011427520622077443,-1.32618035,7,14,12,5,2,13,20,18,9.73800609,5.06835227,-0.70859019,0.4233915691304348,2.3289418890333597,80,12,-1,3.4782608695652173,14.624505928853752,1517501151.0,1497002364.0,0,-8,-2.782608695652174,2.9051383399209487,10.869565217391305,22,0.9565217391304348,2,0.08695652173913042,2,0.08695652173913042,23,-0.12849184786087434,-0.07181800834781088,237,10.304347826086957,352,2.0,5.0,3.0,4.0,1.0,5.0,6.0,6.0,0.99819615,1.2970885,-0.46038227,0.166366025,0.4268066052333823,15.0,10.0,-1.0,2.5,15.1,1525001825.0,1522328242.0,2.0,1.0,1.8333333333333333,0.16666666666666669,10.166666666666666,3.0,0.5,1.0,0.16666666666666666,6.0,-0.5539843378036104,-0.3895058849374335,30.0,5.0,265.0,0,4,53,1,1114,525,818.0,29.0,10.73620224
2017-11-01,C_ID_cf1b15e7d7,0.010609889420578169,0.008752121220219405,0.01028283496163887,0.45862221,4,13,13,7,2,16,45,23,-51.52464675,-0.47488285,-0.7427154,-0.6779558782894737,0.004624024284447425,1,1,0,0.013157894736842105,0.013157894736842108,1519839487.0,1511913600.0,0,-3,-1.0526315789473684,0.8771929824561403,10.723684210526317,73,0.9605263157894736,11,0.14473684210526316,0,0.0,76,0.07221230925081103,0.3484182397438101,91,1.1973684210526316,325,2.0,10.0,6.0,6.0,1.0,7.0,14.0,8.0,-10.13173077,-0.69145997,-0.74014587,-0.7236950550000001,0.00022620399738916495,0.0,0.0,0.0,0.0,0.0,1523894014.0,1520332178.0,2.0,1.0,1.2857142857142858,0.21978021978021975,10.928571428571427,3.0,0.21428571428571427,0.0,0.0,14.0,-0.5501600509903694,-0.5929929784942299,41.0,2.9285714285714284,278.0,0,2,44,11,444,28,125.0,90.0,-61.65637752000001
2016-12-01,C_ID_93001e1fd6,0.013144615384615385,0.011384773985343223,0.011427520622077443,-0.44274708,12,24,43,7,2,23,135,49,-396.80568294,1.08617638,-0.74615647,-0.6865150223875431,0.012652098999290543,619,10,-1,1.0709342560553634,0.3190497322387004,1516486160.0,1483283089.0,0,-12,-5.892733564013841,15.354158545873235,11.930795847750867,503,0.8702422145328721,191,0.3304498269896194,76,0.1314878892733564,578,0.07603235871576265,-0.387335730115541,384,0.6643598615916955,363,2.0,10.0,5.0,6.0,1.0,9.0,17.0,11.0,-11.92643723,-0.62062499,-0.73789189,-0.7015551311764705,0.001161768420535398,17.0,1.0,1.0,1.0,0.0,1522538673.0,1518366491.0,2.0,1.0,1.9411764705882355,0.05882352941176471,11.647058823529413,10.0,0.5882352941176471,0.0,0.0,17.0,-0.5501600509903694,-0.6064861140464674,48.0,2.8235294117647056,293.0,0,3,48,12,779,31,437.0,595.0,-408.73212016999986
2016-09-01,C_ID_ed6b23eaba,0.010479387818900955,0.008752121220219405,0.011427520622077443,-2.12665943,5,8,7,4,1,7,8,7,-8.60165622,0.60547827,-0.74014587,-0.5734437480000001,0.11043090951419478,0,0,0,0.0,0.0,1505755424.0,1491559418.0,0,-5,-2.0,2.0,16.0,10,0.6666666666666666,0,0.0,0,0.0,15,0.0745678963053504,0.3584578991315463,164,10.933333333333335,488,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,-0.32835933,0.31396394,-0.64232327,-0.164179665,0.4572426140047921,0.0,0.0,0.0,0.0,0.0,1511481600.0,1507299441.0,2.0,1.0,1.5,0.5,16.0,0.0,0.0,0.0,0.0,2.0,-0.5501600509903695,-0.5929929784942299,48.0,24.0,421.0,0,3,35,9,870,218,400.0,17.0,-8.93001555
2017-03-01,C_ID_83495e5529,0.010479387818900955,0.008752121220219405,0.011427520622077443,-1.04892549,8,19,27,7,2,14,27,18,-85.66115499,0.22981547,-0.74448853,-0.6744972833858268,0.016490101495097362,0,0,0,0.0,0.0,1519721539.0,1489597501.0,0,-11,-4.283464566929133,4.696787901512312,10.795275590551181,120,0.9448818897637796,35,0.2755905511811024,0,0.0,127,-0.12585367008233647,0.3584578991315459,348,2.7401574803149606,326,2.0,4.0,3.0,2.0,1.0,5.0,5.0,5.0,-2.80194857,-0.14595251,-0.73082943,-0.560389714,0.057534063096951124,0.0,0.0,0.0,0.0,0.0,1525073273.0,1520264885.0,2.0,1.0,1.8,0.2,10.8,2.0,0.4,0.0,0.0,5.0,-0.5575780357103759,-0.5929929784942299,55.0,11.0,264.0,0,2,9,3,689,14,369.0,132.0,-88.46310356
2017-08-01,C_ID_7c00860572,0.010479387818900955,0.008752121220219405,0.011427520622077443,1.48819518,7,15,18,7,2,7,18,11,-31.179095389999997,-0.01812197,-0.73939454,-0.6633850082978722,0.02206146396785889,1,1,0,0.02127659574468085,0.021276595744680844,1519841742.0,1504036083.0,0,-6,-2.0212765957446805,3.3691026827012025,10.680851063829786,44,0.9361702127659576,9,0.1914893617021277,0,0.0,47,-0.08922058229538052,0.3422235562918019,182,3.872340425531915,324,2.0,7.0,5.0,6.0,1.0,8.0,11.0,9.0,-7.94937033,-0.63357784,-0.73789189,-0.72267003,0.0009122681641447797,0.0,0.0,0.0,0.0,0.0,1525105247.0,1520093128.0,2.0,1.0,1.4545454545454546,0.2727272727272728,10.909090909090908,5.0,0.4545454545454545,0.0,0.0,11.0,-0.5490149154620435,-0.5929929784942299,58.0,5.2727272727272725,264.0,0,1,31,8,536,28,214.0,58.0,-39.12846572
2017-10-01,C_ID_5519a62808,0.010711591651998994,0.014166402368115024,0.01028283496163887,-0.17160362,5,18,19,7,2,17,61,32,-82.40599176,0.60397562,-0.73940957,-0.6195939230075188,0.046273297702451324,162,10,-1,1.218045112781955,1.0202779676463891,1518789120.0,1507847662.0,0,-4,-1.9774436090225564,1.2343358395989974,10.819548872180452,132,0.9924812030075189,38,0.2857142857142857,2,0.015037593984962403,133,-0.11911838071735735,-0.3527519690411654,126,0.9473684210526316,337,2.0,12.0,5.0,7.0,1.0,10.0,19.0,13.0,-12.54407193,-0.37274765,-0.73714056,-0.6602143121052633,0.008852145541479456,22.0,3.0,1.0,1.1578947368421053,0.2514619883040935,1523735351.0,1520637419.0,2.0,1.0,1.4736842105263157,0.26315789473684204,11.0,3.0,0.15789473684210525,0.0,0.0,19.0,-0.5571876154619547,-0.5386762067253112,35.0,1.8421052631578947,279.0,0,6,39,10,475,11,159.0,152.0,-94.95006369
2015-06-01,C_ID_df9f792e4c,0.010479387818900955,0.011384773985343223,0.011427520622077443,0.21206412,12,17,32,7,2,15,40,20,-72.74311818000002,0.00773865,-0.74451858,-0.6994530594230771,0.009175377427265798,1,1,0,0.009615384615384616,0.009615384615384614,1519818257.0,1484840427.0,0,-13,-4.788461538461538,15.644137415982087,10.836538461538463,99,0.9519230769230768,29,0.27884615384615385,0,0.0,104,0.07456789630535021,0.35112122496358505,404,3.8846153846153846,325,2.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,-2.20165445,-0.72925164,-0.74052153,-0.7338848166666666,3.476322453403368e-05,0.0,0.0,0.0,0.0,0.0,1524578826.0,1521632150.0,2.0,1.0,1.6666666666666667,0.3333333333333333,11.0,0.0,0.0,0.0,0.0,3.0,-0.5501600509903695,-0.5929929784942299,34.0,11.333333333333336,270.0,0,0,23,6,1328,598,1024.0,107.0,-74.94477263000003
2016-03-01,C_ID_0604bba3c8,0.010609889420578169,0.008752121220219405,0.01028283496163887,-1.63565649,8,11,18,7,2,8,14,12,-23.298050599999996,-0.63784537,-0.74465382,-0.7060015333333332,0.000817094687854981,0,0,0,0.0,0.0,1519420431.0,1487509682.0,0,-12,-6.575757575757576,17.064393939393938,10.87878787878788,31,0.9393939393939394,14,0.42424242424242425,0,0.0,33,0.17075645008011825,0.3584578991315462,369,11.181818181818182,329,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.72812466,-0.72812466,-0.72812466,-0.72812466,,0.0,0.0,0.0,0.0,,1521106908.0,1521106908.0,1.0,1.0,1.0,,11.0,0.0,0.0,0.0,0.0,1.0,-0.5508518177097961,-0.5929929784942299,0.0,0.0,310.0,0,1,9,3,1054,355,744.0,34.0,-24.02617525999999
2016-09-01,C_ID_45591c7bca,0.010479387818900955,0.014166402368115024,0.011427520622077443,-0.53456614,12,18,43,7,2,16,69,37,-224.76572187000042,-0.02743841,-0.74570567,-0.7250507157096786,0.003130283814091055,17,12,0,0.05483870967741936,0.4791836308591712,1519809219.0,1483373370.0,0,-13,-5.4645161290322575,15.343397014302115,10.9,287,0.9258064516129032,71,0.2290322580645161,6,0.01935483870967742,310,0.07763972431299589,0.3453369137393724,421,1.3580645161290323,325,2.0,5.0,3.0,3.0,1.0,5.0,5.0,5.0,-3.4130467500000004,-0.55118748,-0.74390249,-0.6826093500000001,0.005739414938626001,0.0,0.0,0.0,0.0,0.0,1524345896.0,1522383820.0,2.0,1.0,1.8,0.2,10.8,2.0,0.4,0.0,0.0,5.0,-0.5501600509903695,-0.5929929784942299,22.0,4.4,272.0,0,3,35,9,870,123,575.0,315.0,-228.17876862000043
2016-06-01,C_ID_d8968bcd7d,0.010479387818900955,0.008752121220219405,0.011427520622077443,0.02971139,12,16,43,7,2,17,51,30,-90.27976377999998,1.18988936,-0.7240675,-0.6099984039189188,0.04253395880925792,1,1,0,0.006756756756756757,0.0067567567567567545,1519577124.0,1483534218.0,0,-13,-6.844594594594594,20.67636514065085,10.858108108108109,141,0.9527027027027029,26,0.17567567567567569,0,0.0,148,-0.09961821670058076,0.3533023983648701,417,2.8175675675675675,328,2.0,3.0,3.0,3.0,1.0,4.0,4.0,4.0,-2.53991627,-0.54404989,-0.70333091,-0.6349790675,0.004887394349628285,0.0,0.0,0.0,0.0,0.0,1525082617.0,1521920167.0,2.0,1.0,1.75,0.25,10.75,3.0,0.75,0.0,0.0,4.0,-0.5490149154620435,-0.5929929784942299,36.0,9.0,264.0,0,2,22,6,962,217,661.0,152.0,-92.81968005
